time_period,index,Norm_Ret_F6M,Rank_F6M
2004_1,2004_1_nduz8kei,0.290579563,133
2004_1,2004_1_0ccd9ski,0.211485843,154
2004_1,2004_1_s131ryf6,0.264692901,140
2004_1,2004_1_dxrex69l,-0.623145937,285
2004_1,2004_1_6li1z5x2,1.52375939,21
2004_1,2004_1_iyk79429,-0.961760239,324
2004_1,2004_1_llzcdh6v,-0.436123412,253
2004_1,2004_1_ow6ony3z,-1.397059485,349
2004_1,2004_1_vc9q56by,-0.798007481,306
2004_1,2004_1_t9r5y7y1,0.002345218,193
2004_1,2004_1_xg1knu24,-0.31357759,236
2004_1,2004_1_nw4iy24e,-0.277795133,228
2004_1,2004_1_du8cym0w,-0.467946842,260
2004_1,2004_1_xklx5img,0.483696218,93
2004_1,2004_1_uoumle3p,1.585277911,17
2004_1,2004_1_022pjvk4,0.149535101,162
2004_1,2004_1_w0ww9c8r,-0.467745896,259
2004_1,2004_1_evviaxb0,-0.078071782,205
2004_1,2004_1_zdbbul4g,1.431151468,25
2004_1,2004_1_i9ceoffi,1.14338389,41
2004_1,2004_1_e8avcwpw,-2.035321443,363
2004_1,2004_1_7ob9vgu4,-0.534006711,274
2004_1,2004_1_vv2en70d,0.144293326,164
2004_1,2004_1_jkl2k1ok,0.465771249,96
2004_1,2004_1_zl767whw,0.116183786,173
2004_1,2004_1_uvjnwrue,-0.23827073,223
2004_1,2004_1_6o3gvf0j,-1.338314169,346
2004_1,2004_1_s26ttzo3,0.144122156,165
2004_1,2004_1_8rr3if0v,-0.526753207,271
2004_1,2004_1_hxhgrruy,-0.309084149,235
2004_1,2004_1_0pvu738x,0.673892562,70
2004_1,2004_1_em8rcngk,0.557249517,83
2004_1,2004_1_5knrsepg,0.921628106,54
2004_1,2004_1_ewl2hi4l,-0.861211472,310
2004_1,2004_1_lnz62brd,-0.865888725,311
2004_1,2004_1_38xcfw3f,0.050400494,186
2004_1,2004_1_flo8cis9,0.678231357,69
2004_1,2004_1_rqhv0shs,0.408097143,109
2004_1,2004_1_9fnqnq92,-0.653238262,287
2004_1,2004_1_aq615z92,-0.055172189,200
2004_1,2004_1_d3n4zl13,-2.317120704,370
2004_1,2004_1_wosf8j69,-0.721487296,298
2004_1,2004_1_ejcd27sn,-0.492074287,268
2004_1,2004_1_hm9esx1z,2.938542642,5
2004_1,2004_1_hs3jbgd8,-0.908873119,318
2004_1,2004_1_bgnv17n5,0.389821906,111
2004_1,2004_1_yk27ruet,0.20668433,155
2004_1,2004_1_snv4c2ej,0.362064631,118
2004_1,2004_1_vm03za3u,0.54285762,86
2004_1,2004_1_esuxrjiv,-0.412697613,250
2004_1,2004_1_9ykz2kko,1.208773885,39
2004_1,2004_1_ofvnbqco,0.520082232,89
2004_1,2004_1_9uexuozb,1.069530558,45
2004_1,2004_1_a7ewvglo,6.205760299,1
2004_1,2004_1_r44i63bo,-0.907498549,317
2004_1,2004_1_q22dcgxz,-1.021352199,328
2004_1,2004_1_29dizy7z,0.227479372,150
2004_1,2004_1_9z7aj7by,-1.663432234,357
2004_1,2004_1_ptsrkhdq,0.127570759,170
2004_1,2004_1_0lquj2b9,0.188604715,159
2004_1,2004_1_0t08qs4e,0.054159575,184
2004_1,2004_1_cmqeecgb,-2.15714782,368
2004_1,2004_1_9lq8k0yv,0.284525467,136
2004_1,2004_1_wzf6hviv,1.304822113,30
2004_1,2004_1_n9wt5iml,-1.411790117,350
2004_1,2004_1_agbibl9y,-0.142388903,211
2004_1,2004_1_52lx1dys,3.009328282,4
2004_1,2004_1_x8fc73x7,-0.74231045,302
2004_1,2004_1_0vv2spkx,0.379869276,114
2004_1,2004_1_ns427gwm,-0.595598535,281
2004_1,2004_1_fdw9nla4,-0.273862831,226
2004_1,2004_1_m693erwm,0.848515734,58
2004_1,2004_1_726hxy2n,-0.73726635,299
2004_1,2004_1_mpgx7ck0,-0.849063634,308
2004_1,2004_1_iowjjkvk,0.338718123,127
2004_1,2004_1_yd4wrg5b,1.08349478,44
2004_1,2004_1_nk4h34de,-0.70120227,296
2004_1,2004_1_0rggz006,0.380776138,113
2004_1,2004_1_q8vt3b2t,-0.35752141,244
2004_1,2004_1_vctdr9o1,0.284690759,135
2004_1,2004_1_a1nrh0jf,-2.252761498,369
2004_1,2004_1_hojmch7w,1.048223282,47
2004_1,2004_1_7kejfhec,-0.77735095,303
2004_1,2004_1_rm5o6um7,-0.184246637,215
2004_1,2004_1_jl18eio9,0.083092803,179
2004_1,2004_1_j64skakm,-1.201490839,339
2004_1,2004_1_dpl1lvfq,-0.785494792,304
2004_1,2004_1_nqree8nr,0.352697594,122
2004_1,2004_1_22qrkm3h,-0.19942912,218
2004_1,2004_1_x6ptpyqp,1.289807584,33
2004_1,2004_1_7d66yaqn,-0.742183529,301
2004_1,2004_1_meptnu5a,-0.470686333,261
2004_1,2004_1_bx7kzvyg,2.519709513,8
2004_1,2004_1_7iikqxz0,-0.486202617,266
2004_1,2004_1_7seegrel,1.558436757,20
2004_1,2004_1_wb0gch9n,0.039566122,188
2004_1,2004_1_rw5u56v5,-1.293978715,345
2004_1,2004_1_e3fvn7bv,1.329945359,29
2004_1,2004_1_fceb7xjq,-0.578842865,278
2004_1,2004_1_0u073s7c,0.443709761,104
2004_1,2004_1_hqtlvstw,0.471502801,94
2004_1,2004_1_10h6u8sq,-0.356362701,243
2004_1,2004_1_zum1fqbg,-0.33580631,238
2004_1,2004_1_liwck2b4,1.699028426,13
2004_1,2004_1_xyyn14az,-0.914009375,319
2004_1,2004_1_h76roe0t,1.676689253,15
2004_1,2004_1_ns5wqxdn,1.268081893,34
2004_1,2004_1_c8vyynli,0.462520521,98
2004_1,2004_1_1k14ojcb,0.89009057,56
2004_1,2004_1_6mhsfqjq,-1.882236213,360
2004_1,2004_1_tz7xv0u6,1.00403083,50
2004_1,2004_1_mxt0yl6d,-0.057015022,201
2004_1,2004_1_cd2cbtzj,-3.683596112,372
2004_1,2004_1_b98v34x2,0.458668176,99
2004_1,2004_1_cvd2q7kp,-0.072129414,204
2004_1,2004_1_3q845ril,-1.067815491,334
2004_1,2004_1_ro89r038,0.787996729,62
2004_1,2004_1_k7d6uba8,0.590211527,76
2004_1,2004_1_3j3thsm8,0.894139868,55
2004_1,2004_1_q99tv0wp,0.400635208,110
2004_1,2004_1_oavc9qoi,0.799132631,60
2004_1,2004_1_mlt2yjw0,2.387730614,10
2004_1,2004_1_7jpc92r6,-0.982910207,325
2004_1,2004_1_7of4rbyc,-0.441695605,254
2004_1,2004_1_teq5fm10,0.157464467,160
2004_1,2004_1_lgk3afpa,-1.226728421,341
2004_1,2004_1_fdkbar4x,0.377267574,115
2004_1,2004_1_s04k0j3n,1.147661857,40
2004_1,2004_1_v23i220z,-3.183753127,371
2004_1,2004_1_kp5hazbb,0.063890853,182
2004_1,2004_1_0v8fujh5,-0.338704773,239
2004_1,2004_1_3fkbo82m,-0.018021428,198
2004_1,2004_1_9l4e12aa,1.098481585,42
2004_1,2004_1_u8ynrq41,-0.412961992,251
2004_1,2004_1_1t15xjgl,-0.461989281,258
2004_1,2004_1_2ivwcg3b,-0.340167562,241
2004_1,2004_1_ap08ahrt,-0.21386399,219
2004_1,2004_1_h2vibqf9,-0.73819539,300
2004_1,2004_1_sdc0subd,3.616824326,3
2004_1,2004_1_bwtalczt,0.925011799,53
2004_1,2004_1_dgn3uyxw,0.435629075,105
2004_1,2004_1_95y6ia9a,-0.713338519,297
2004_1,2004_1_jfrv79hk,0.327280248,129
2004_1,2004_1_vdolu2lc,-0.930720464,321
2004_1,2004_1_t88xdqz6,0.026972089,189
2004_1,2004_1_ayz6bfgh,-0.140141517,210
2004_1,2004_1_nohgr8cv,-0.016875916,197
2004_1,2004_1_607x7gtc,0.092556376,177
2004_1,2004_1_vy3vphyv,0.259309067,143
2004_1,2004_1_8ied2pow,0.079390613,180
2004_1,2004_1_0lu447ts,-0.388218845,248
2004_1,2004_1_8bm1cq5k,-0.244737252,224
2004_1,2004_1_4bcrn85r,-0.601703533,282
2004_1,2004_1_486t4y7s,0.135401594,167
2004_1,2004_1_pena1ct1,0.569640553,81
2004_1,2004_1_0xm4vdxp,0.557852964,82
2004_1,2004_1_nsf8z4q1,-0.448067643,255
2004_1,2004_1_0t8n8ikh,-0.286147461,231
2004_1,2004_1_86vdh9x0,-0.656130126,288
2004_1,2004_1_s31rlun2,-0.62555429,286
2004_1,2004_1_qk3dzdz1,-0.513519353,269
2004_1,2004_1_dxwmljx5,0.053854275,185
2004_1,2004_1_6d5i965b,-0.681013724,291
2004_1,2004_1_d3pkyfe0,0.263940686,141
2004_1,2004_1_24bqh1d4,1.022859444,49
2004_1,2004_1_yc30vcl7,0.607332048,75
2004_1,2004_1_jcpbbkpn,0.2808688,139
2004_1,2004_1_ik35fylo,-1.038162375,329
2004_1,2004_1_9lwduns9,-0.68624452,293
2004_1,2004_1_tt8fmmfe,-0.47653222,262
2004_1,2004_1_qxmuf5rj,-2.085734891,366
2004_1,2004_1_lt8kuvop,-1.005770819,327
2004_1,2004_1_oocz2rdn,0.192477465,158
2004_1,2004_1_jkw12mw0,1.216166454,37
2004_1,2004_1_2m8x4bbc,0.221732017,151
2004_1,2004_1_eb8jh6s1,1.437514857,24
2004_1,2004_1_xmkttb8t,0.341172387,126
2004_1,2004_1_an6zqwyx,0.495575685,91
2004_1,2004_1_37g5rbfb,-0.921494211,320
2004_1,2004_1_iiaaj2na,1.211173255,38
2004_1,2004_1_hadc4cdr,1.036904344,48
2004_1,2004_1_uvecfmwo,0.721783212,66
2004_1,2004_1_r9d66n00,0.358910328,121
2004_1,2004_1_ogo8sbyt,-1.465743457,352
2004_1,2004_1_ldzira57,-0.305859759,233
2004_1,2004_1_qkicvagz,-1.423544382,351
2004_1,2004_1_6a85gvp0,0.127769043,169
2004_1,2004_1_g7sqe6qg,-0.084531096,208
2004_1,2004_1_23516fra,-0.411657841,249
2004_1,2004_1_wuih8vae,1.225154056,36
2004_1,2004_1_jaoxotf2,-1.350054848,348
2004_1,2004_1_wb1n2mek,-0.610403912,283
2004_1,2004_1_kzb26b68,-0.488722366,267
2004_1,2004_1_q4461ip0,0.057750146,183
2004_1,2004_1_db7cqgjq,0.258831821,144
2004_1,2004_1_wri4dk1p,0.495383334,92
2004_1,2004_1_z6yllca7,0.253683311,145
2004_1,2004_1_owroedal,0.200226402,156
2004_1,2004_1_svqfi54q,0.359517047,119
2004_1,2004_1_00cibd9t,0.431715959,106
2004_1,2004_1_3ch4xsif,-1.132318642,337
2004_1,2004_1_plu7yi3h,0.666600411,71
2004_1,2004_1_261m9z06,1.606556132,16
2004_1,2004_1_c4cg6jzl,-0.617531437,284
2004_1,2004_1_qx9os9he,0.577432351,79
2004_2,2004_2_8f2rqxie,0.15182125,143
2004_2,2004_2_tcdgfx6d,-0.286854519,234
2004_2,2004_2_b9282sil,-0.080406765,189
2004_2,2004_2_wts290l9,0.960871554,54
2004_2,2004_2_p0qt9u95,1.017253337,50
2004_2,2004_2_jqw7jrir,-1.387353062,352
2004_2,2004_2_rb3w8xp7,-0.133005636,206
2004_2,2004_2_6khcvj8f,-0.095867432,192
2004_2,2004_2_t7y8394o,-0.462114671,262
2004_2,2004_2_gv6knp3l,1.679086504,20
2004_2,2004_2_8yw64vih,-1.737017915,358
2004_2,2004_2_hehmf26u,-0.62538392,286
2004_2,2004_2_hjjaj9g9,-0.171753525,214
2004_2,2004_2_c0djijn6,-0.499353587,268
2004_2,2004_2_b9npowea,0.088351895,158
2004_2,2004_2_438nxpx7,-2.044783968,361
2004_2,2004_2_ic9vxmej,0.474341242,109
2004_2,2004_2_649qlrth,0.6411695,90
2004_2,2004_2_nu17wg10,0.012148982,169
2004_2,2004_2_saob52bs,0.197926424,138
2004_2,2004_2_jiu5myc6,-0.209239898,219
2004_2,2004_2_wjhhgcj8,0.879572078,65
2004_2,2004_2_uvled2tp,0.099371158,156
2004_2,2004_2_nhgmb3fy,-0.405977351,252
2004_2,2004_2_vqw2yasr,-0.2431946,226
2004_2,2004_2_7phe124b,-0.177642957,216
2004_2,2004_2_t6bv5dlk,0.592143984,95
2004_2,2004_2_qcsy2w0t,1.685203905,19
2004_2,2004_2_mg9g640j,1.016021701,51
2004_2,2004_2_00tz32ir,-0.006902608,175
2004_2,2004_2_x95w6n90,0.743034848,79
2004_2,2004_2_nc0ogynw,0.206024723,137
2004_2,2004_2_tj1uvikx,-0.291376695,235
2004_2,2004_2_sgg90kka,0.955183771,56
2004_2,2004_2_ytt8trgu,-1.103904839,336
2004_2,2004_2_cfwjymi9,0.529123169,103
2004_2,2004_2_n5olqcsz,-1.29052525,346
2004_2,2004_2_0mtqv3yv,0.913909234,61
2004_2,2004_2_wedwfebs,0.666627971,87
2004_2,2004_2_i623woov,0.578673817,98
2004_2,2004_2_uf82xl7o,1.440417942,31
2004_2,2004_2_c55u6shp,-0.514158699,271
2004_2,2004_2_99xy1ds1,2.589186187,4
2004_2,2004_2_jb3oiato,-0.164012093,211
2004_2,2004_2_w2huzhvw,-0.30550846,239
2004_2,2004_2_aatao53y,-0.322046449,244
2004_2,2004_2_16q23223,0.030078119,166
2004_2,2004_2_l1kljhsr,-0.432497329,256
2004_2,2004_2_z5q2wp0t,-2.083051008,362
2004_2,2004_2_8ez17iqh,-1.102507309,335
2004_2,2004_2_a5ur7l03,-0.014545024,181
2004_2,2004_2_ub6qk0pq,0.555673027,101
2004_2,2004_2_ytiyakx2,1.380123334,33
2004_2,2004_2_fh2bt8hq,-0.661047606,289
2004_2,2004_2_ycpxjxl4,1.993640143,13
2004_2,2004_2_m6k7urcl,-0.082153424,190
2004_2,2004_2_grb5vz9q,1.171444231,42
2004_2,2004_2_saustora,-1.028531057,328
2004_2,2004_2_zeyrotcy,2.260250502,7
2004_2,2004_2_v9gnmz13,-0.57919227,279
2004_2,2004_2_7fkfnsvr,-0.70561178,293
2004_2,2004_2_p2kijg2x,0.347128526,118
2004_2,2004_2_i2kvjg6u,-0.622220866,285
2004_2,2004_2_i2ep2dlu,-0.874817963,313
2004_2,2004_2_xt3f5674,-1.524410793,357
2004_2,2004_2_qo4emdpz,-0.943829203,318
2004_2,2004_2_8dlxx5s6,-0.64524216,288
2004_2,2004_2_ropz3hzu,-0.12168407,199
2004_2,2004_2_1ckkavk9,0.129052158,149
2004_2,2004_2_s9tugdi6,2.252306348,8
2004_2,2004_2_t9be65qt,-0.394192163,251
2004_2,2004_2_5k82qfoz,-1.257248923,344
2004_2,2004_2_dyci8i5z,0.931226252,58
2004_2,2004_2_y7wlwz93,-0.542724307,274
2004_2,2004_2_13cd0osc,-1.433057932,355
2004_2,2004_2_88au2rca,-0.601782929,283
2004_2,2004_2_4n1co5ba,1.283557157,39
2004_2,2004_2_6903s8j9,0.917205309,60
2004_2,2004_2_4znepwfd,1.956773289,14
2004_2,2004_2_uncqzjl2,0.008129797,170
2004_2,2004_2_lrq3a3r9,0.760353279,77
2004_2,2004_2_3r0nid6w,0.755363809,78
2004_2,2004_2_3rqy7bjm,-1.025761979,327
2004_2,2004_2_r9jp9xk9,-1.407356748,354
2004_2,2004_2_wka0zruv,-0.169106623,213
2004_2,2004_2_jhju2jff,1.339738252,35
2004_2,2004_2_xh1ltbri,-1.167614253,339
2004_2,2004_2_4v1y8xvt,0.264072337,128
2004_2,2004_2_4k020691,-0.115450255,197
2004_2,2004_2_4jagtzxb,-1.480118873,356
2004_2,2004_2_5ndz3hhw,1.317268864,36
2004_2,2004_2_3s7zo5ed,-0.277556327,231
2004_2,2004_2_f3h1jhy6,-0.10937533,196
2004_2,2004_2_oj7xp0lj,0.591142068,96
2004_2,2004_2_0199o6ve,0.143032094,147
2004_2,2004_2_rjunbckd,1.834357544,15
2004_2,2004_2_7nelfqob,-1.333724993,350
2004_2,2004_2_n1hyarpb,-1.309132762,348
2004_2,2004_2_lhj4da4r,-0.382812361,249
2004_2,2004_2_v80w8z7n,0.726591809,80
2004_2,2004_2_bl9hyupm,1.035910216,48
2004_2,2004_2_b2z26q3y,0.346280134,119
2004_2,2004_2_trclr6ib,0.706306041,83
2004_2,2004_2_fv7n1vpa,0.640721693,91
2004_2,2004_2_rcvmm2pk,-0.226137804,221
2004_2,2004_2_xr2ngzxe,4.158930672,1
2004_2,2004_2_w8ddxr9o,-0.125626493,201
2004_2,2004_2_h2akj6il,-0.062376634,188
2004_2,2004_2_wsr6s3t1,0.512520505,105
2004_2,2004_2_mmux3rg8,1.535141211,26
2004_2,2004_2_1vo8wks9,-0.471387276,265
2004_2,2004_2_6qnw13r3,-0.963745678,320
2004_2,2004_2_eg04pf6w,-0.998017538,325
2004_2,2004_2_qma7ppz5,-1.287366996,345
2004_2,2004_2_3wp6edca,-2.565479386,368
2004_2,2004_2_qvwy3ish,0.14103634,148
2004_2,2004_2_51k3soda,-0.665619206,290
2004_2,2004_2_klpmsvml,-0.873097513,312
2004_2,2004_2_35nwwl4x,-0.099605157,193
2004_2,2004_2_uus4b5yl,-1.805856765,359
2004_2,2004_2_w4jaru75,-1.2508835,343
2004_2,2004_2_k2fzw4r1,1.236324899,41
2004_2,2004_2_46t77ckw,0.039786386,162
2004_2,2004_2_z326wetl,0.980364906,53
2004_2,2004_2_qdqtr4iz,2.080800526,10
2004_2,2004_2_thza4ng5,0.284902837,126
2004_2,2004_2_y32ry93g,1.415854405,32
2004_2,2004_2_dui721pp,0.785209743,76
2004_2,2004_2_si76qh8u,-0.182018669,217
2004_2,2004_2_g8upzm78,-0.993815514,324
2004_2,2004_2_pysfzlxq,0.409767,113
2004_2,2004_2_w2oiy8m8,-2.224878428,366
2004_2,2004_2_ql1k6akt,-0.485400933,266
2004_2,2004_2_686eakbk,0.263388201,129
2004_2,2004_2_dv0zy43v,1.504510092,29
2004_2,2004_2_xgnum9r1,-0.452207411,260
2004_2,2004_2_iafckj76,-0.007350357,176
2004_2,2004_2_5rot22k7,-0.716065129,296
2004_2,2004_2_1bncigu8,-0.461012722,261
2004_2,2004_2_4lzpf05l,0.991508039,52
2004_2,2004_2_i33exfzd,-1.054604585,329
2004_2,2004_2_0mk1t58t,1.825492246,16
2004_2,2004_2_uvbdareb,0.257241936,130
2004_2,2004_2_yyy2snjd,-0.719176613,297
2004_2,2004_2_z9x7i4x7,-0.232761811,222
2004_2,2004_2_rhd5s255,-0.042900228,185
2004_2,2004_2_wcbz0l07,-0.321199413,242
2004_2,2004_2_9ozheyy9,0.542044592,102
2004_2,2004_2_vdqw68lw,0.005319937,173
2004_2,2004_2_123owcsl,0.584370299,97
2004_2,2004_2_6bmuvm4m,-3.846836224,370
2004_2,2004_2_35ss6lov,0.214675155,135
2004_2,2004_2_ifgulz6x,-0.292242596,236
2004_2,2004_2_uobrimry,0.714899255,81
2004_2,2004_2_13yn9en8,-0.237678247,225
2004_2,2004_2_y6ke52fu,2.910966067,3
2004_2,2004_2_97zsln0e,-0.377058605,248
2004_2,2004_2_6lfekeao,-0.537441572,273
2004_2,2004_2_3b3sck9k,-0.553954651,275
2004_2,2004_2_z66dbd78,0.0212122,168
2004_2,2004_2_cexfh5rd,0.174072553,142
2004_2,2004_2_ii01yd6n,-0.773840658,302
2004_2,2004_2_i86puxt3,-0.100583518,194
2004_2,2004_2_53i024lq,-0.771603434,301
2004_2,2004_2_d1gpeg97,-0.248254787,227
2004_2,2004_2_ctrl7m1n,-0.590362685,281
2004_2,2004_2_rqcfeacj,0.512333994,106
2004_2,2004_2_dzshovsj,-1.071952952,332
2004_2,2004_2_xj3umkas,-0.385477452,250
2004_2,2004_2_7ezu26j3,-0.798408205,307
2004_2,2004_2_rxu5mm0v,-0.013565306,179
2004_2,2004_2_zjmw7729,0.572303989,100
2004_2,2004_2_g3bb71ze,-0.856793481,311
2004_2,2004_2_3yzub7s3,-0.618645138,284
2004_2,2004_2_lxnotuay,-0.945965715,319
2004_2,2004_2_y1wpmnkh,-0.601073545,282
2004_2,2004_2_igtfb6dy,-0.001828299,174
2004_2,2004_2_4exe7ltm,0.688587647,86
2004_2,2004_2_cq2j3q9z,-0.566317955,278
2004_2,2004_2_6aihs7vw,0.93202347,57
2004_2,2004_2_fiezhdpw,0.407331517,114
2004_2,2004_2_ci079yix,-0.007485016,177
2004_2,2004_2_x12v4xtq,0.031807889,164
2004_2,2004_2_olzl1hyq,-0.010646376,178
2004_2,2004_2_ojf3yrlg,-0.708563075,294
2004_2,2004_2_89f67ljt,1.307411762,37
2004_2,2004_2_yyluatkq,-0.182407167,218
2004_2,2004_2_g0sm93je,-2.093978315,363
2004_2,2004_2_08q1qx93,1.722496989,18
2004_2,2004_2_uxzetcz6,0.522115634,104
2004_2,2004_2_178ge56r,1.118604229,45
2004_2,2004_2_stk7s71z,2.523331676,5
2004_2,2004_2_wmpj4n30,1.473653432,30
2004_2,2004_2_frc33j4m,-0.832845056,310
2004_2,2004_2_kbdh2sjw,0.037328648,163
2004_2,2004_2_qelia4lx,-0.757342716,299
2004_2,2004_2_q5hpcmkf,1.294584611,38
2004_2,2004_2_xrs02wax,-0.234037449,223
2004_2,2004_2_8giq1vik,-0.321980476,243
2004_2,2004_2_x8pnb8zo,-0.108237401,195
2004_2,2004_2_y1868jam,-0.895397279,314
2004_2,2004_2_9x02zbyk,0.113421191,153
2004_2,2004_2_no5ebgah,0.194719311,139
2004_2,2004_2_b7nz8gk2,0.490622059,107
2004_2,2004_2_z7s3oha7,0.820700305,71
2004_2,2004_2_p2gh6hdb,1.163126434,43
2004_2,2004_2_4pijc7kl,-0.804441784,308
2004_2,2004_2_kka4vt6w,-0.147863675,208
2004_2,2004_2_7p9grjqe,0.089835281,157
2004_2,2004_2_3s11fxsh,-1.098894414,334
2004_2,2004_2_abg0n0bv,-0.689540067,291
2004_2,2004_2_e41bkvf8,-0.444798613,258
2004_2,2004_2_et0bk8pd,0.427820628,112
2004_2,2004_2_9252avlb,-0.032462017,184
2004_2,2004_2_v1c1ytow,-0.303583368,238
2004_2,2004_2_8orw6wu8,-0.431472877,255
2004_2,2004_2_e2o02zb8,-0.788376793,305
2004_2,2004_2_ot1neklu,-0.04500573,186
2004_2,2004_2_v3xnaeuh,0.127241559,150
2004_2,2004_2_22lxb3x1,1.589088077,24
2004_2,2004_2_6l2coza1,-0.973802395,321
2004_2,2004_2_v9x5b6ft,0.809905961,74
2004_2,2004_2_juc3838s,-2.02577542,360
2004_2,2004_2_gfgbhkos,0.233727423,134
2004_2,2004_2_i3t8z65g,-0.722899878,298
2004_2,2004_2_4t2u39ls,0.910691333,62
2004_2,2004_2_yg42qb5q,-0.125361187,200
2004_2,2004_2_m4lpu9op,-0.580631881,280
2004_2,2004_2_eoj2uyra,-0.702676695,292
2004_2,2004_2_jaugastn,0.005697703,172
2004_2,2004_2_vca6nbgx,-1.371233902,351
2004_2,2004_2_um8y1y2g,-0.984457731,323
2004_2,2004_2_3f701el8,-0.447503808,259
2004_2,2004_2_fqz0fb63,-1.307221113,347
2004_2,2004_2_wxbutr9p,0.236162905,133
2004_2,2004_2_uke97id5,0.005814851,171
2004_2,2004_2_4bxkyek7,-1.025335354,326
2004_2,2004_2_vk3coyzn,-0.026325863,183
2004_2,2004_2_4bop194n,1.649711931,23
2004_2,2004_2_lco23tif,-0.816516792,309
2004_2,2004_2_xy8v1ij6,0.246851567,131
2004_2,2004_2_rzevz4kh,-1.139794349,337
2004_2,2004_2_4732e4i4,0.147917914,144
2004_2,2004_2_ley4scf4,-0.281002141,232
2004_2,2004_2_dzkvpjde,0.624344684,93
2004_2,2004_2_jtb533t8,0.336105252,121
2004_2,2004_2_agydjxgz,-0.780345201,304
2004_2,2004_2_j0bnypjc,-0.56348584,277
2004_2,2004_2_hxzgtrs5,-2.762742933,369
2004_2,2004_2_6ixqd1zh,0.066291847,160
2004_2,2004_2_8cwdpzf4,1.747385028,17
2004_2,2004_2_eysvr4b7,0.92870932,59
2004_2,2004_2_1546savw,-1.073973276,333
2004_2,2004_2_82a8ce8e,-2.115668166,364
2004_2,2004_2_9gbpq5rk,0.704748548,84
2004_2,2004_2_x6dm0w0t,-0.925031114,317
2004_2,2004_2_28g3y2k4,-0.271249082,230
2004_2,2004_2_ht6ajner,-0.469823795,264
2004_2,2004_2_b70rux7t,-0.920722053,316
2004_2,2004_2_cv0gy2y0,-0.766055111,300
2004_2,2004_2_w54ncs2h,0.689151245,85
2004_2,2004_2_77vfqu28,-0.020661013,182
2004_2,2004_2_yxgnxy5h,1.672606249,21
2004_2,2004_2_yy57pig7,-1.062994116,330
2004_2,2004_2_1j38tu70,-0.2353646,224
2004_2,2004_2_d4kmccl7,-1.063799128,331
2004_2,2004_2_hxgjcwf4,0.354999251,117
2004_2,2004_2_j7zdqck8,-0.712599375,295
2004_2,2004_2_bl3ltqkm,2.373857659,6
2004_2,2004_2_i7grpz6k,-0.40745571,254
2004_2,2004_2_hg6erlg9,0.845405335,69
2004_2,2004_2_6ts6bl32,0.632825438,92
2004_2,2004_2_qmg0xa64,0.238923624,132
2004_2,2004_2_x4kzd296,-1.32339862,349
2004_2,2004_2_x7rz3nto,0.468935654,110
2004_2,2004_2_y5wn6ob5,1.654770085,22
2004_2,2004_2_8r4roup8,-0.052689945,187
2004_2,2004_2_qua12zck,0.101939322,155
2004_2,2004_2_1fcwu6we,-0.132501346,205
2004_2,2004_2_163kzq4t,0.452207087,111
2004_2,2004_2_jxnlkoks,0.787433805,75
2004_2,2004_2_u15v238o,0.846508865,68
2004_2,2004_2_cuayjuox,0.022107078,167
2004_2,2004_2_gh5x0trp,-0.50244694,269
2004_2,2004_2_hjtvrqky,3.344845655,2
2004_2,2004_2_6sj6n9ra,0.901345299,63
2004_2,2004_2_z4n52uzj,-1.169395819,340
2004_2,2004_2_tfr7p2r1,0.308099572,123
2004_2,2004_2_0ov1gk9q,-0.559555844,276
2004_2,2004_2_jfnc54xs,-4.300839019,371
2004_2,2004_2_73tivo4h,-2.188919726,365
2004_2,2004_2_qzoz8wfq,1.151120054,44
2004_2,2004_2_v8v90ybu,2.078145489,11
2004_2,2004_2_ds6vutcc,-0.087066809,191
2004_2,2004_2_xehta4wn,-0.508870598,270
2004_2,2004_2_7itccljr,-0.444012185,257
2004_2,2004_2_fu12p7h8,0.708957011,82
2004_2,2004_2_ojigm3xh,1.533028931,28
2004_2,2004_2_pzhir3e4,0.476157263,108
2004_2,2004_2_hmwirnu1,0.592385736,94
2004_2,2004_2_0bt7gwv2,-0.308721334,240
2004_2,2004_2_tsijeibl,-0.37672196,247
2004_2,2004_2_u9lf4qqi,0.884170338,64
2004_2,2004_2_oe3d3p23,0.867253228,66
2004_2,2004_2_1zibyz20,0.576413435,99
2004_2,2004_2_bn4vfi06,-0.91280117,315
2004_2,2004_2_s884opoj,0.858722034,67
2004_2,2004_2_st4mkt2f,0.030096928,165
2004_2,2004_2_9di45t6d,-0.528230591,272
2004_2,2004_2_o9lbbv4a,-0.27075993,228
2004_2,2004_2_4dog5a1r,1.36570237,34
2004_2,2004_2_5j6rmox0,-0.131740448,202
2004_2,2004_2_7xysor1g,-0.466577257,263
2004_2,2004_2_abeaymue,-0.323726457,245
2004_2,2004_2_lvvtu334,-1.229477878,341
2004_2,2004_2_njj4515r,-0.351600529,246
2004_2,2004_2_g7zle2gi,0.815180958,73
2004_2,2004_2_h7ff95h6,0.085727246,159
2004_2,2004_2_ak22tn08,0.355906216,116
2004_2,2004_2_2rhtj34a,1.029967351,49
2004_2,2004_2_yma7l9z4,0.112654927,154
2004_2,2004_2_fl7dpdmv,-1.388555948,353
2004_2,2004_2_zmvvgtex,0.819777128,72
2004_2,2004_2_12lv9a2p,0.339648332,120
2004_2,2004_2_e64ptnwy,0.314848465,122
2004_2,2004_2_o7sb9sgd,-0.77946981,303
2004_2,2004_2_e1k75puw,0.292490069,125
